,Human_Path_Length,Shortest_Path_Length,Ratio
1184,3,3,1.0
1185,3,3,1.0
1186,21,3,7.0
1187,3,3,1.0
1188,8,3,2.6666666666666665
1189,7,2,3.5
1190,10,2,5.0
1191,7,2,3.5
1192,10,2,5.0
1193,8,2,4.0
1194,4,3,1.3333333333333333
1195,4,3,1.3333333333333333
1196,4,3,1.3333333333333333
1197,5,3,1.6666666666666667
1198,4,3,1.3333333333333333
1199,5,3,1.6666666666666667
1200,6,3,2.0
1201,4,3,1.3333333333333333
1202,3,2,1.5
1203,9,2,4.5
1204,6,2,3.0
1205,2,2,1.0
1206,2,2,1.0
1207,2,2,1.0
1208,8,3,2.6666666666666665
1209,5,3,1.6666666666666667
1210,5,3,1.6666666666666667
1211,6,4,1.5
1212,6,4,1.5
1213,9,4,2.25
1214,2,2,1.0
1215,4,2,2.0
1216,6,2,3.0
1217,10,2,5.0
1218,5,2,2.5
1219,6,3,2.0
1220,3,3,1.0
1221,3,2,1.5
1222,3,2,1.5
1223,4,2,2.0
1224,3,2,1.5
1225,2,2,1.0
1226,9,4,2.25
1227,4,3,1.3333333333333333
1228,17,3,5.666666666666667
1229,9,3,3.0
1230,5,3,1.6666666666666667
1231,7,3,2.3333333333333335
1232,6,3,2.0
1233,4,2,2.0
1234,6,2,3.0
1235,3,2,1.5
1236,3,2,1.5
1237,3,2,1.5
1238,10,3,3.3333333333333335
1239,4,3,1.3333333333333333
1240,5,3,1.6666666666666667
1241,4,3,1.3333333333333333
1242,13,4,3.25
1243,4,4,1.0
1244,6,3,2.0
1245,2,2,1.0
1246,9,3,3.0
1247,3,3,1.0
1248,33,3,11.0
1249,15,3,5.0
1250,4,3,1.3333333333333333
1251,4,2,2.0
1252,4,2,2.0
1253,3,3,1.0
1254,3,3,1.0
1255,6,3,2.0
1256,25,3,8.333333333333334
1257,12,3,4.0
1258,10,3,3.3333333333333335
1259,5,3,1.6666666666666667
1260,8,3,2.6666666666666665
1261,2,2,1.0
1262,5,1,5.0
1263,1,1,1.0
1264,6,3,2.0
1265,10,3,3.3333333333333335
1266,3,3,1.0
1267,4,2,2.0
1268,4,3,1.3333333333333333
1269,5,3,1.6666666666666667
1270,6,3,2.0
1271,5,3,1.6666666666666667
1272,8,3,2.6666666666666665
1273,5,3,1.6666666666666667
1274,3,3,1.0
1275,10,3,3.3333333333333335
1276,7,3,2.3333333333333335
1277,5,3,1.6666666666666667
1278,5,3,1.6666666666666667
1279,8,3,2.6666666666666665
1280,5,3,1.6666666666666667
1281,5,3,1.6666666666666667
1282,3,3,1.0
1283,4,3,1.3333333333333333
1284,14,3,4.666666666666667
1285,4,3,1.3333333333333333
1286,6,3,2.0
1287,2,2,1.0
1288,3,3,1.0
1289,7,2,3.5
1290,4,2,2.0
1291,2,2,1.0
1292,4,2,2.0
1293,6,2,3.0
1294,3,2,1.5
1295,5,2,2.5
1296,2,2,1.0
1297,2,2,1.0
1298,4,2,2.0
1299,2,2,1.0
1300,2,2,1.0
1301,3,2,1.5
1302,8,4,2.0
1303,6,4,1.5
1304,8,3,2.6666666666666665
1305,4,3,1.3333333333333333
1306,5,4,1.25
1307,4,2,2.0
1308,5,3,1.6666666666666667
1309,4,3,1.3333333333333333
1310,4,3,1.3333333333333333
1311,6,3,2.0
1312,3,3,1.0
1313,5,3,1.6666666666666667
1314,10,3,3.3333333333333335
1315,8,2,4.0
1316,3,2,1.5
1317,3,3,1.0
1318,3,2,1.5
1319,4,2,2.0
1320,3,2,1.5
1321,2,2,1.0
1322,4,2,2.0
1323,3,2,1.5
1324,6,3,2.0
1325,4,3,1.3333333333333333
1326,4,3,1.3333333333333333
1327,3,3,1.0
1328,3,3,1.0
1329,6,5,1.2
1330,5,5,1.0
1331,6,3,2.0
1332,2,2,1.0
1333,9,3,3.0
1334,4,2,2.0
1335,4,3,1.3333333333333333
1336,4,3,1.3333333333333333
1337,5,3,1.6666666666666667
1338,3,3,1.0
1339,9,3,3.0
1340,14,3,4.666666666666667
1341,6,3,2.0
1342,4,3,1.3333333333333333
1343,4,3,1.3333333333333333
1344,6,3,2.0
1345,3,3,1.0
1346,4,2,2.0
1347,7,3,2.3333333333333335
1348,3,3,1.0
1349,5,3,1.6666666666666667
1350,6,3,2.0
1351,3,3,1.0
1352,3,3,1.0
1353,3,3,1.0
1354,8,2,4.0
1355,3,2,1.5
1356,5,2,2.5
1357,4,2,2.0
1358,5,2,2.5
1359,3,2,1.5
1360,2,2,1.0
1361,2,2,1.0
1362,5,2,2.5
1363,5,2,2.5
1364,2,2,1.0
1365,2,2,1.0
1366,4,2,2.0
1367,3,2,1.5
1368,3,2,1.5
1369,4,2,2.0
1370,4,2,2.0
1371,2,2,1.0
1372,2,2,1.0
1373,4,2,2.0
1374,3,2,1.5
1375,2,2,1.0
1376,2,2,1.0
1377,3,2,1.5
1378,1,1,1.0
1379,1,1,1.0
1380,1,1,1.0
1381,1,1,1.0
1382,1,1,1.0
1383,1,1,1.0
1384,1,1,1.0
1385,1,1,1.0
1386,1,1,1.0
1387,1,1,1.0
1388,1,1,1.0
1389,3,3,1.0
1390,14,6,2.3333333333333335
1391,8,6,1.3333333333333333
1392,40,6,6.666666666666667
1393,16,6,2.6666666666666665
1394,4,3,1.3333333333333333
1395,3,3,1.0
1396,4,3,1.3333333333333333
1397,5,3,1.6666666666666667
1398,4,3,1.3333333333333333
1399,4,3,1.3333333333333333
1400,8,3,2.6666666666666665
1401,6,3,2.0
1402,5,3,1.6666666666666667
1403,3,3,1.0
1404,6,3,2.0
1405,4,3,1.3333333333333333
1406,6,3,2.0
1407,4,3,1.3333333333333333
1408,5,3,1.6666666666666667
1409,5,3,1.6666666666666667
1410,3,3,1.0
1411,3,3,1.0
1412,4,3,1.3333333333333333
1413,4,3,1.3333333333333333
1414,4,3,1.3333333333333333
1415,4,3,1.3333333333333333
1416,3,3,1.0
1417,3,3,1.0
1418,3,3,1.0
1419,3,3,1.0
1420,3,3,1.0
1421,4,3,1.3333333333333333
1422,3,3,1.0
1423,3,3,1.0
1424,3,3,1.0
1425,3,3,1.0
1426,3,3,1.0
1427,3,3,1.0
1428,3,3,1.0
1429,3,3,1.0
1430,5,3,1.6666666666666667
1431,5,3,1.6666666666666667
1432,6,3,2.0
1433,5,3,1.6666666666666667
1434,5,3,1.6666666666666667
1435,3,3,1.0
1436,4,3,1.3333333333333333
1437,6,3,2.0
1438,5,3,1.6666666666666667
1439,6,3,2.0
1440,4,3,1.3333333333333333
1441,4,3,1.3333333333333333
1442,3,3,1.0
1443,3,3,1.0
1444,4,3,1.3333333333333333
1445,5,3,1.6666666666666667
1446,4,3,1.3333333333333333
1447,5,3,1.6666666666666667
1448,6,3,2.0
1449,4,3,1.3333333333333333
1450,4,3,1.3333333333333333
1451,4,3,1.3333333333333333
1452,7,3,2.3333333333333335
1453,4,3,1.3333333333333333
1454,4,3,1.3333333333333333
1455,4,3,1.3333333333333333
1456,4,3,1.3333333333333333
1457,5,3,1.6666666666666667
1458,6,3,2.0
1459,4,3,1.3333333333333333
1460,4,3,1.3333333333333333
1461,3,3,1.0
1462,4,3,1.3333333333333333
1463,3,3,1.0
1464,3,3,1.0
1465,5,3,1.6666666666666667
1466,6,3,2.0
1467,4,3,1.3333333333333333
1468,4,3,1.3333333333333333
1469,5,3,1.6666666666666667
1470,5,3,1.6666666666666667
1471,3,3,1.0
1472,3,3,1.0
1473,4,3,1.3333333333333333
1474,4,3,1.3333333333333333
1475,3,3,1.0
1476,4,3,1.3333333333333333
1477,3,3,1.0
1478,6,3,2.0
1479,5,3,1.6666666666666667
1480,3,3,1.0
1481,4,3,1.3333333333333333
1482,4,3,1.3333333333333333
1483,4,3,1.3333333333333333
1484,6,3,2.0
1485,4,3,1.3333333333333333
1486,5,3,1.6666666666666667
1487,3,3,1.0
1488,4,3,1.3333333333333333
1489,3,3,1.0
1490,5,3,1.6666666666666667
1491,4,3,1.3333333333333333
1492,4,3,1.3333333333333333
1493,7,3,2.3333333333333335
1494,5,3,1.6666666666666667
1495,4,3,1.3333333333333333
1496,4,3,1.3333333333333333
1497,6,3,2.0
1498,3,3,1.0
1499,4,3,1.3333333333333333
1500,3,3,1.0
1501,3,3,1.0
1502,4,3,1.3333333333333333
1503,3,3,1.0
1504,5,3,1.6666666666666667
1505,7,3,2.3333333333333335
1506,4,3,1.3333333333333333
1507,4,3,1.3333333333333333
1508,4,3,1.3333333333333333
1509,8,3,2.6666666666666665
1510,3,3,1.0
1511,5,3,1.6666666666666667
1512,3,3,1.0
1513,3,3,1.0
1514,10,3,3.3333333333333335
1515,3,3,1.0
1516,3,3,1.0
1517,3,3,1.0
1518,3,3,1.0
1519,4,3,1.3333333333333333
1520,3,3,1.0
1521,6,3,2.0
1522,6,3,2.0
1523,4,3,1.3333333333333333
1524,5,3,1.6666666666666667
1525,4,3,1.3333333333333333
1526,3,3,1.0
1527,4,3,1.3333333333333333
1528,6,3,2.0
1529,4,3,1.3333333333333333
1530,4,3,1.3333333333333333
1531,4,3,1.3333333333333333
1532,5,3,1.6666666666666667
1533,7,3,2.3333333333333335
1534,4,3,1.3333333333333333
1535,6,3,2.0
1536,3,3,1.0
1537,4,3,1.3333333333333333
1538,3,3,1.0
1539,4,3,1.3333333333333333
1540,5,3,1.6666666666666667
1541,4,3,1.3333333333333333
1542,4,3,1.3333333333333333
1543,4,3,1.3333333333333333
1544,7,3,2.3333333333333335
1545,8,3,2.6666666666666665
1546,5,3,1.6666666666666667
1547,3,3,1.0
1548,4,3,1.3333333333333333
1549,8,3,2.6666666666666665
1550,4,3,1.3333333333333333
1551,3,3,1.0
1552,7,3,2.3333333333333335
1553,4,3,1.3333333333333333
1554,22,3,7.333333333333333
1555,5,3,1.6666666666666667
1556,20,3,6.666666666666667
1557,4,3,1.3333333333333333
1558,4,3,1.3333333333333333
1559,4,3,1.3333333333333333
1560,4,3,1.3333333333333333
1561,4,3,1.3333333333333333
1562,4,3,1.3333333333333333
1563,4,3,1.3333333333333333
1564,4,3,1.3333333333333333
1565,4,3,1.3333333333333333
1566,4,3,1.3333333333333333
1567,4,3,1.3333333333333333
1568,4,3,1.3333333333333333
1569,4,3,1.3333333333333333
1570,4,3,1.3333333333333333
1571,4,3,1.3333333333333333
1572,4,3,1.3333333333333333
1573,4,3,1.3333333333333333
1574,4,3,1.3333333333333333
1575,4,3,1.3333333333333333
1576,4,3,1.3333333333333333
1577,4,3,1.3333333333333333
1578,4,3,1.3333333333333333
1579,4,3,1.3333333333333333
1580,4,3,1.3333333333333333
1581,4,3,1.3333333333333333
1582,4,3,1.3333333333333333
1583,4,3,1.3333333333333333
1584,4,3,1.3333333333333333
1585,4,3,1.3333333333333333
1586,4,3,1.3333333333333333
1587,4,3,1.3333333333333333
1588,4,3,1.3333333333333333
1589,4,3,1.3333333333333333
1590,4,3,1.3333333333333333
1591,4,3,1.3333333333333333
1592,4,3,1.3333333333333333
1593,4,3,1.3333333333333333
1594,4,3,1.3333333333333333
1595,5,3,1.6666666666666667
1596,17,3,5.666666666666667
1597,5,3,1.6666666666666667
1598,4,3,1.3333333333333333
1599,5,3,1.6666666666666667
1600,6,3,2.0
1601,5,3,1.6666666666666667
1602,9,3,3.0
1603,4,3,1.3333333333333333
1604,5,3,1.6666666666666667
1605,5,3,1.6666666666666667
1606,6,3,2.0
1607,3,3,1.0
1608,15,3,5.0
1609,13,3,4.333333333333333
1610,7,3,2.3333333333333335
1611,6,3,2.0
1612,7,3,2.3333333333333335
1613,6,3,2.0
1614,5,3,1.6666666666666667
1615,6,3,2.0
1616,3,3,1.0
1617,7,3,2.3333333333333335
1618,7,3,2.3333333333333335
1619,4,3,1.3333333333333333
1620,10,3,3.3333333333333335
1621,11,3,3.6666666666666665
1622,3,3,1.0
1623,7,3,2.3333333333333335
1624,9,3,3.0
1625,5,3,1.6666666666666667
1626,7,3,2.3333333333333335
1627,3,3,1.0
1628,6,3,2.0
1629,5,3,1.6666666666666667
1630,5,3,1.6666666666666667
1631,7,3,2.3333333333333335
1632,9,3,3.0
1633,5,3,1.6666666666666667
1634,5,3,1.6666666666666667
1635,8,3,2.6666666666666665
1636,4,3,1.3333333333333333
1637,4,3,1.3333333333333333
1638,4,3,1.3333333333333333
1639,13,3,4.333333333333333
1640,7,3,2.3333333333333335
1641,6,3,2.0
1642,8,3,2.6666666666666665
1643,12,3,4.0
1644,7,3,2.3333333333333335
1645,3,3,1.0
1646,5,3,1.6666666666666667
1647,4,3,1.3333333333333333
1648,5,3,1.6666666666666667
1649,6,3,2.0
1650,4,3,1.3333333333333333
1651,5,3,1.6666666666666667
1652,7,3,2.3333333333333335
1653,9,3,3.0
1654,7,3,2.3333333333333335
1655,6,3,2.0
1656,12,3,4.0
1657,6,3,2.0
1658,3,3,1.0
1659,6,3,2.0
1660,6,3,2.0
1661,4,3,1.3333333333333333
1662,7,3,2.3333333333333335
1663,5,3,1.6666666666666667
1664,3,3,1.0
1665,9,3,3.0
1666,6,3,2.0
1667,9,3,3.0
1668,11,3,3.6666666666666665
1669,3,3,1.0
1670,6,3,2.0
1671,9,3,3.0
1672,4,3,1.3333333333333333
1673,4,3,1.3333333333333333
1674,5,3,1.6666666666666667
1675,5,3,1.6666666666666667
1676,5,3,1.6666666666666667
1677,9,3,3.0
1678,4,3,1.3333333333333333
1679,5,3,1.6666666666666667
1680,13,3,4.333333333333333
1681,14,3,4.666666666666667
1682,7,3,2.3333333333333335
1683,9,3,3.0
1684,14,3,4.666666666666667
1685,8,3,2.6666666666666665
1686,6,3,2.0
1687,6,3,2.0
1688,7,3,2.3333333333333335
1689,12,3,4.0
1690,15,3,5.0
1691,5,3,1.6666666666666667
1692,7,3,2.3333333333333335
1693,3,3,1.0
1694,5,3,1.6666666666666667
1695,5,3,1.6666666666666667
1696,10,3,3.3333333333333335
1697,16,3,5.333333333333333
1698,5,3,1.6666666666666667
1699,8,3,2.6666666666666665
1700,4,3,1.3333333333333333
1701,4,3,1.3333333333333333
1702,3,3,1.0
1703,4,3,1.3333333333333333
1704,3,3,1.0
1705,5,3,1.6666666666666667
1706,5,3,1.6666666666666667
1707,5,3,1.6666666666666667
1708,7,3,2.3333333333333335
1709,4,3,1.3333333333333333
1710,6,3,2.0
1711,4,3,1.3333333333333333
1712,4,3,1.3333333333333333
1713,4,3,1.3333333333333333
1714,5,3,1.6666666666666667
1715,5,3,1.6666666666666667
1716,11,4,2.75
1717,7,4,1.75
1718,5,4,1.25
1719,14,4,3.5
1720,10,4,2.5
1721,5,4,1.25
1722,5,4,1.25
1723,4,4,1.0
1724,7,4,1.75
1725,6,4,1.5
1726,7,4,1.75
1727,14,4,3.5
1728,5,4,1.25
1729,6,4,1.5
1730,7,4,1.75
1731,5,4,1.25
1732,7,4,1.75
1733,5,4,1.25
1734,5,3,1.6666666666666667
1735,5,3,1.6666666666666667
1736,3,3,1.0
1737,3,3,1.0
1738,9,3,3.0
1739,4,3,1.3333333333333333
1740,3,3,1.0
1741,4,3,1.3333333333333333
1742,3,3,1.0
1743,4,3,1.3333333333333333
1744,5,3,1.6666666666666667
1745,3,3,1.0
1746,6,3,2.0
1747,6,3,2.0
1748,5,3,1.6666666666666667
1749,16,3,5.333333333333333
1750,9,3,3.0
1751,3,3,1.0
1752,6,3,2.0
1753,6,3,2.0
1754,6,3,2.0
1755,3,3,1.0
1756,6,3,2.0
1757,5,3,1.6666666666666667
1758,5,3,1.6666666666666667
1759,6,3,2.0
1760,6,3,2.0
1761,5,3,1.6666666666666667
1762,9,3,3.0
1763,4,3,1.3333333333333333
1764,7,3,2.3333333333333335
1765,7,3,2.3333333333333335
1766,6,3,2.0
1767,3,3,1.0
1768,5,3,1.6666666666666667
1769,4,3,1.3333333333333333
1770,5,3,1.6666666666666667
1771,5,3,1.6666666666666667
1772,5,3,1.6666666666666667
1773,5,3,1.6666666666666667
1774,5,3,1.6666666666666667
1775,5,3,1.6666666666666667
1776,4,3,1.3333333333333333
1777,3,3,1.0
1778,6,3,2.0
1779,6,3,2.0
1780,6,3,2.0
1781,4,3,1.3333333333333333
1782,4,3,1.3333333333333333
1783,8,3,2.6666666666666665
1784,4,3,1.3333333333333333
1785,4,3,1.3333333333333333
1786,4,3,1.3333333333333333
1787,5,3,1.6666666666666667
1788,3,3,1.0
1789,3,3,1.0
1790,4,3,1.3333333333333333
1791,6,3,2.0
1792,5,3,1.6666666666666667
1793,6,3,2.0
1794,4,3,1.3333333333333333
1795,4,3,1.3333333333333333
1796,8,3,2.6666666666666665
1797,6,3,2.0
1798,4,3,1.3333333333333333
1799,5,3,1.6666666666666667
1800,3,3,1.0
1801,5,3,1.6666666666666667
1802,3,3,1.0
1803,4,3,1.3333333333333333
1804,6,3,2.0
1805,8,3,2.6666666666666665
1806,5,3,1.6666666666666667
1807,3,3,1.0
1808,4,3,1.3333333333333333
1809,3,3,1.0
1810,3,3,1.0
1811,3,3,1.0
1812,3,3,1.0
1813,5,3,1.6666666666666667
1814,5,3,1.6666666666666667
1815,4,3,1.3333333333333333
1816,12,3,4.0
1817,6,3,2.0
1818,4,3,1.3333333333333333
1819,4,3,1.3333333333333333
1820,4,3,1.3333333333333333
1821,4,3,1.3333333333333333
1822,7,3,2.3333333333333335
1823,5,3,1.6666666666666667
1824,8,3,2.6666666666666665
1825,3,2,1.5
1826,5,4,1.25
1827,8,4,2.0
1828,5,4,1.25
1829,3,3,1.0
1830,3,3,1.0
1831,10,4,2.5
1832,5,4,1.25
1833,5,4,1.25
1834,4,4,1.0
1835,4,4,1.0
1836,6,4,1.5
1837,6,4,1.5
1838,4,4,1.0
1839,4,4,1.0
1840,4,4,1.0
1841,4,4,1.0
1842,4,4,1.0
1843,13,4,3.25
1844,7,4,1.75
1845,5,4,1.25
1846,8,4,2.0
1847,9,4,2.25
1848,8,4,2.0
1849,14,4,3.5
1850,5,4,1.25
1851,7,4,1.75
1852,6,4,1.5
1853,4,4,1.0
1854,5,4,1.25
1855,5,4,1.25
1856,6,4,1.5
1857,4,4,1.0
1858,10,4,2.5
1859,7,4,1.75
1860,4,4,1.0
1861,4,4,1.0
1862,4,4,1.0
1863,4,4,1.0
1864,4,4,1.0
1865,4,4,1.0
1866,4,4,1.0
1867,5,4,1.25
1868,9,4,2.25
1869,6,4,1.5
1870,12,4,3.0
1871,13,4,3.25
1872,4,4,1.0
1873,12,4,3.0
1874,4,4,1.0
1875,5,4,1.25
1876,6,4,1.5
1877,4,4,1.0
1878,7,4,1.75
1879,6,4,1.5
1880,6,4,1.5
1881,4,4,1.0
1882,5,4,1.25
1883,10,4,2.5
1884,7,4,1.75
1885,5,4,1.25
1886,7,4,1.75
1887,5,4,1.25
1888,4,4,1.0
1889,4,4,1.0
1890,4,4,1.0
1891,4,4,1.0
1892,4,4,1.0
1893,7,4,1.75
1894,7,4,1.75
1895,7,4,1.75
1896,18,4,4.5
1897,8,4,2.0
1898,6,4,1.5
1899,6,4,1.5
1900,9,4,2.25
1901,9,4,2.25
1902,10,4,2.5
1903,5,4,1.25
1904,8,4,2.0
1905,6,4,1.5
1906,14,4,3.5
1907,10,4,2.5
1908,8,4,2.0
1909,17,4,4.25
1910,5,4,1.25
1911,5,4,1.25
1912,5,4,1.25
1913,5,4,1.25
1914,5,4,1.25
1915,4,4,1.0
1916,12,4,3.0
1917,4,3,1.3333333333333333
1918,4,3,1.3333333333333333
1919,4,4,1.0
1920,6,4,1.5
1921,5,4,1.25
1922,6,4,1.5
1923,7,4,1.75
1924,7,4,1.75
1925,5,4,1.25
1926,4,4,1.0
1927,20,4,5.0
1928,4,4,1.0
1929,5,4,1.25
1930,7,4,1.75
1931,5,4,1.25
1932,8,4,2.0
1933,5,4,1.25
1934,4,4,1.0
1935,6,4,1.5
1936,15,4,3.75
1937,7,4,1.75
1938,6,4,1.5
1939,7,4,1.75
1940,4,4,1.0
1941,11,4,2.75
1942,7,4,1.75
1943,3,3,1.0
1944,3,2,1.5
1945,6,3,2.0
1946,4,3,1.3333333333333333
1947,6,3,2.0
1948,9,3,3.0
1949,3,3,1.0
1950,9,3,3.0
1951,6,3,2.0
1952,5,3,1.6666666666666667
1953,6,3,2.0
1954,3,3,1.0
1955,6,4,1.5
1956,5,3,1.6666666666666667
1957,3,3,1.0
1958,4,3,1.3333333333333333
1959,4,3,1.3333333333333333
1960,4,3,1.3333333333333333
1961,3,3,1.0
1962,8,3,2.6666666666666665
1963,5,3,1.6666666666666667
1964,4,3,1.3333333333333333
1965,4,3,1.3333333333333333
1966,6,3,2.0
1967,7,3,2.3333333333333335
1968,6,3,2.0
1969,6,3,2.0
1970,4,3,1.3333333333333333
1971,5,3,1.6666666666666667
1972,3,2,1.5
1973,2,2,1.0
1974,1,1,1.0
1975,3,2,1.5
1976,4,3,1.3333333333333333
1977,3,3,1.0
1978,3,2,1.5
1979,11,2,5.5
1980,6,2,3.0
1981,4,2,2.0
1982,7,2,3.5
1983,4,2,2.0
1984,4,2,2.0
1985,6,2,3.0
1986,4,2,2.0
1987,5,2,2.5
1988,6,2,3.0
1989,8,2,4.0
1990,3,2,1.5
1991,6,2,3.0
1992,5,2,2.5
1993,5,2,2.5
1994,5,2,2.5
1995,3,2,1.5
1996,5,2,2.5
1997,6,2,3.0
1998,3,2,1.5
1999,3,2,1.5
2000,4,2,2.0
2001,3,2,1.5
2002,7,2,3.5
2003,5,2,2.5
2004,4,2,2.0
2005,4,2,2.0
2006,3,2,1.5
2007,3,2,1.5
2008,8,2,4.0
2009,7,2,3.5
2010,3,2,1.5
2011,4,2,2.0
2012,4,2,2.0
2013,6,2,3.0
2014,6,2,3.0
2015,4,2,2.0
2016,6,2,3.0
2017,8,2,4.0
2018,4,2,2.0
2019,4,2,2.0
2020,4,2,2.0
2021,4,2,2.0
2022,4,2,2.0
2023,4,2,2.0
2024,3,2,1.5
2025,4,2,2.0
2026,4,2,2.0
2027,10,2,5.0
2028,3,2,1.5
2029,4,2,2.0
2030,2,2,1.0
2031,2,2,1.0
2032,2,2,1.0
2033,2,2,1.0
2034,2,2,1.0
2035,2,2,1.0
2036,2,2,1.0
2037,2,2,1.0
2038,2,2,1.0
2039,2,2,1.0
2040,3,2,1.5
2041,8,2,4.0
2042,3,2,1.5
2043,4,2,2.0
2044,5,2,2.5
2045,4,2,2.0
2046,4,2,2.0
2047,4,2,2.0
2048,3,2,1.5
2049,3,2,1.5
2050,6,2,3.0
2051,6,2,3.0
2052,4,2,2.0
2053,8,2,4.0
2054,2,2,1.0
2055,5,2,2.5
2056,4,2,2.0
2057,6,2,3.0
2058,2,2,1.0
2059,2,2,1.0
2060,2,2,1.0
2061,2,2,1.0
2062,2,2,1.0
2063,4,2,2.0
2064,8,2,4.0
2065,7,2,3.5
2066,7,2,3.5
2067,4,2,2.0
2068,4,2,2.0
2069,2,2,1.0
2070,2,2,1.0
2071,2,2,1.0
2072,2,2,1.0
2073,2,2,1.0
2074,2,2,1.0
2075,2,2,1.0
2076,2,2,1.0
2077,2,2,1.0
2078,7,2,3.5
2079,3,2,1.5
2080,2,2,1.0
2081,6,3,2.0
2082,4,3,1.3333333333333333
2083,3,3,1.0
2084,2,1,2.0
2085,4,3,1.3333333333333333
2086,5,3,1.6666666666666667
2087,1,1,1.0
2088,3,2,1.5
2089,6,3,2.0
2090,7,2,3.5
2091,4,2,2.0
2092,3,3,1.0
2093,7,2,3.5
2094,2,2,1.0
2095,5,2,2.5
2096,9,2,4.5
2097,3,2,1.5
2098,4,2,2.0
2099,4,2,2.0
2100,4,2,2.0
2101,3,2,1.5
2102,3,2,1.5
2103,3,2,1.5
2104,3,2,1.5
2105,3,2,1.5
2106,3,2,1.5
2107,3,3,1.0
2108,8,2,4.0
2109,4,2,2.0
2110,5,2,2.5
2111,4,3,1.3333333333333333
2112,3,2,1.5
2113,4,3,1.3333333333333333
2114,4,4,1.0
2115,7,4,1.75
2116,1,1,1.0
2117,3,3,1.0
2118,9,4,2.25
2119,5,3,1.6666666666666667
2120,2,2,1.0
2121,4,2,2.0
2122,4,2,2.0
2123,4,2,2.0
2124,3,2,1.5
2125,4,2,2.0
2126,3,2,1.5
2127,1,1,1.0
2128,8,2,4.0
2129,3,2,1.5
2130,3,2,1.5
2131,6,2,3.0
2132,7,2,3.5
2133,11,2,5.5
2134,7,2,3.5
2135,5,2,2.5
2136,4,2,2.0
2137,3,2,1.5
2138,3,2,1.5
2139,6,2,3.0
2140,4,2,2.0
2141,5,2,2.5
2142,3,2,1.5
2143,3,2,1.5
2144,4,2,2.0
2145,5,2,2.5
2146,3,2,1.5
2147,5,2,2.5
2148,5,2,2.5
2149,4,2,2.0
2150,5,2,2.5
2151,5,2,2.5
2152,4,2,2.0
2153,3,2,1.5
2154,6,2,3.0
2155,3,2,1.5
2156,3,2,1.5
2157,5,2,2.5
2158,6,2,3.0
2159,4,2,2.0
2160,3,2,1.5
2161,3,2,1.5
2162,6,2,3.0
2163,4,2,2.0
2164,7,2,3.5
2165,5,2,2.5
2166,7,2,3.5
2167,3,2,1.5
2168,5,2,2.5
2169,3,2,1.5
2170,8,2,4.0
2171,5,2,2.5
2172,4,2,2.0
2173,4,2,2.0
2174,3,2,1.5
2175,4,2,2.0
2176,4,2,2.0
2177,8,2,4.0
2178,4,2,2.0
2179,3,2,1.5
2180,3,2,1.5
2181,4,2,2.0
2182,3,2,1.5
2183,3,2,1.5
2184,6,2,3.0
2185,4,2,2.0
2186,4,2,2.0
2187,5,2,2.5
2188,6,2,3.0
2189,5,2,2.5
2190,5,2,2.5
2191,3,2,1.5
2192,3,2,1.5
2193,3,2,1.5
2194,3,2,1.5
2195,5,2,2.5
2196,4,2,2.0
2197,3,2,1.5
2198,4,2,2.0
2199,3,2,1.5
2200,4,2,2.0
2201,3,2,1.5
2202,4,2,2.0
2203,7,2,3.5
2204,3,2,1.5
2205,3,2,1.5
2206,4,2,2.0
2207,4,2,2.0
2208,3,2,1.5
2209,4,2,2.0
2210,6,2,3.0
2211,3,2,1.5
2212,4,2,2.0
2213,6,2,3.0
2214,4,2,2.0
2215,3,2,1.5
2216,6,2,3.0
2217,4,2,2.0
2218,5,2,2.5
2219,4,2,2.0
2220,4,2,2.0
2221,4,2,2.0
2222,3,2,1.5
2223,6,2,3.0
2224,5,2,2.5
2225,4,2,2.0
2226,4,2,2.0
2227,4,2,2.0
2228,4,2,2.0
2229,5,2,2.5
2230,3,2,1.5
2231,5,2,2.5
2232,3,2,1.5
2233,4,2,2.0
2234,6,2,3.0
2235,4,3,1.3333333333333333
2236,4,3,1.3333333333333333
2237,4,3,1.3333333333333333
2238,4,3,1.3333333333333333
2239,10,3,3.3333333333333335
2240,6,3,2.0
2241,5,3,1.6666666666666667
2242,4,3,1.3333333333333333
2243,4,3,1.3333333333333333
2244,4,3,1.3333333333333333
2245,4,3,1.3333333333333333
2246,4,3,1.3333333333333333
2247,4,3,1.3333333333333333
2248,4,3,1.3333333333333333
2249,4,3,1.3333333333333333
2250,4,3,1.3333333333333333
2251,4,3,1.3333333333333333
2252,4,3,1.3333333333333333
2253,4,3,1.3333333333333333
2254,4,3,1.3333333333333333
2255,4,3,1.3333333333333333
2256,4,3,1.3333333333333333
2257,5,3,1.6666666666666667
2258,4,3,1.3333333333333333
2259,4,3,1.3333333333333333
2260,4,3,1.3333333333333333
2261,4,3,1.3333333333333333
2262,4,3,1.3333333333333333
2263,4,3,1.3333333333333333
2264,4,3,1.3333333333333333
2265,4,3,1.3333333333333333
2266,4,3,1.3333333333333333
2267,4,3,1.3333333333333333
2268,4,3,1.3333333333333333
2269,4,3,1.3333333333333333
2270,4,3,1.3333333333333333
2271,4,3,1.3333333333333333
2272,4,3,1.3333333333333333
2273,4,3,1.3333333333333333
2274,4,3,1.3333333333333333
2275,4,3,1.3333333333333333
2276,4,3,1.3333333333333333
